customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,customer_segment
7219,2024-06-22,1,107.86,97,4,1,1,411,Developing Customers
7220,2024-04-18,5,355.66,162,3,4,3,343,Champions
7221,2023-11-02,2,194.45999999999998,330,2,1,2,212,Low Engagement
7222,2024-07-17,7,613.16,72,4,4,4,444,Champions
7223,2023-11-13,5,290.79999999999995,319,2,4,3,243,At Risk
7224,2024-07-20,5,833.24,69,4,4,4,444,Champions
7225,2024-01-28,6,613.87,243,3,4,4,344,Champions
7226,2024-02-25,3,379.44,215,3,3,3,333,Champions
7228,2023-10-05,1,31.12,358,2,1,1,211,Low Engagement
7229,2022-10-21,2,138.01999999999998,707,1,1,2,112,Low Engagement
7230,2023-01-08,1,133.5,628,1,1,2,112,Low Engagement
7231,2022-10-27,3,322.86,701,1,3,3,133,At Risk
7232,2024-09-23,4,399.22,4,4,3,3,433,Champions
7233,2024-06-07,2,32.82,112,3,1,1,311,Developing Customers
7234,2024-06-09,3,941.1299999999999,110,3,3,4,334,Champions
7235,2023-11-24,1,270.17,308,2,1,3,213,High Value At Risk
7236,2024-03-31,5,998.25,180,3,4,4,344,Champions
7237,2024-01-04,3,464.6,267,2,3,4,234,At Risk
7238,2023-04-07,2,375.85,539,1,1,3,113,High Value At Risk
7239,2024-08-30,2,115.37,28,4,1,1,411,Developing Customers
7240,2024-09-15,2,331.51,12,4,1,3,413,Potential Loyalists
7241,2023-07-11,2,108.61000000000001,444,2,1,1,211,Low Engagement
7242,2024-08-27,3,749.21,31,4,3,4,434,Champions
7243,2022-07-22,2,359.98,798,1,1,3,113,High Value At Risk
7244,2024-05-31,5,446.37,119,3,4,3,343,Champions
7246,2024-09-04,1,51.09,23,4,1,1,411,Developing Customers
7248,2024-05-11,5,966.68,139,3,4,4,344,Champions
7249,2023-11-16,3,478.44,316,2,3,4,234,At Risk
7250,2024-08-21,1,33.41,37,4,1,1,411,Developing Customers
7251,2024-03-15,6,368.47,196,3,4,3,343,Champions
7252,2024-08-25,4,483.95000000000005,33,4,3,4,434,Champions
7253,2024-05-05,2,88.95,145,3,1,1,311,Developing Customers
7254,2024-05-28,4,395.27000000000004,122,3,3,3,333,Champions
7257,2023-08-29,1,174.81,395,2,1,2,212,Low Engagement
7258,2024-01-11,1,28.18,260,2,1,1,211,Low Engagement
7259,2024-01-11,5,662.27,260,2,4,4,244,At Risk
7260,2023-12-06,6,464.65000000000003,296,2,4,4,244,At Risk
7261,2024-09-13,3,189.02999999999997,14,4,3,2,432,Loyal Customers
7263,2024-07-18,4,381.27,71,4,3,3,433,Champions
7265,2023-12-27,5,518.95,275,2,4,4,244,At Risk
7266,2024-06-18,1,103.26,101,4,1,1,411,Developing Customers
7267,2022-07-24,1,22.99,796,1,1,1,111,Low Engagement
7268,2024-08-26,2,1033.55,32,4,1,4,414,Potential Loyalists
7269,2023-04-15,2,66.0,531,1,1,1,111,Low Engagement
7270,2023-11-02,4,489.21000000000004,330,2,3,4,234,At Risk
7271,2024-08-11,4,422.68,47,4,3,3,433,Champions
7272,2024-03-04,2,599.4200000000001,207,3,1,4,314,Potential Loyalists
7273,2023-08-14,2,304.08000000000004,410,2,1,3,213,High Value At Risk
7275,2023-06-07,2,209.03,478,1,1,2,112,Low Engagement
7276,2022-08-31,2,222.92,758,1,1,2,112,Low Engagement
7277,2023-09-30,3,387.63,363,2,3,3,233,At Risk
7278,2023-05-21,1,137.98,495,1,1,2,112,Low Engagement
7279,2023-09-15,2,196.87,378,2,1,2,212,Low Engagement
7280,2023-03-30,3,413.19,547,1,3,3,133,At Risk
7281,2024-09-25,1,320.68,2,4,1,3,413,Potential Loyalists
7282,2024-05-31,1,6.78,119,3,1,1,311,Developing Customers
7283,2024-08-17,3,404.39000000000004,41,4,3,3,433,Champions
7284,2024-05-30,2,250.03,120,3,1,2,312,Developing Customers
7285,2023-09-08,1,91.25,385,2,1,1,211,Low Engagement
7286,2023-11-21,3,653.13,311,2,3,4,234,At Risk
7287,2024-06-23,2,354.31,96,4,1,3,413,Potential Loyalists
7288,2023-07-05,2,146.04,450,2,1,2,212,Low Engagement
7289,2023-07-27,5,982.24,428,2,4,4,244,At Risk
7290,2023-03-25,3,302.23,552,1,3,3,133,At Risk
7291,2024-06-27,5,611.4499999999999,92,4,4,4,444,Champions
7292,2023-06-13,2,86.03,472,1,1,1,111,Low Engagement
7293,2023-08-18,1,69.73,406,2,1,1,211,Low Engagement
7294,2023-07-15,1,56.47,440,2,1,1,211,Low Engagement
7295,2023-07-23,3,530.41,432,2,3,4,234,At Risk
7296,2024-02-08,2,56.74,232,3,1,1,311,Developing Customers
7297,2024-05-06,4,693.92,144,3,3,4,334,Champions
7298,2024-09-22,4,304.1,5,4,3,3,433,Champions
7299,2023-06-14,2,420.61,471,1,1,3,113,High Value At Risk
7300,2024-07-21,3,126.85999999999999,68,4,3,2,432,Loyal Customers
7301,2023-09-05,2,297.89,388,2,1,3,213,High Value At Risk
7302,2024-03-14,5,763.46,197,3,4,4,344,Champions
7303,2024-06-26,5,680.21,93,4,4,4,444,Champions
7304,2024-06-06,7,242.60000000000002,113,3,4,2,342,Loyal Customers
7305,2022-10-04,1,80.63,724,1,1,1,111,Low Engagement
7306,2022-12-21,2,465.51,646,1,1,4,114,High Value At Risk
7307,2024-07-29,7,887.1700000000001,60,4,4,4,444,Champions
7308,2023-06-01,3,531.79,484,1,3,4,134,At Risk
7309,2023-12-18,3,310.28,284,2,3,3,233,At Risk
7310,2024-01-17,1,39.07,254,2,1,1,211,Low Engagement
7311,2024-05-24,5,470.12,126,3,4,4,344,Champions
7313,2023-12-28,4,209.78,274,2,3,2,232,At Risk
7314,2024-02-12,1,277.12,228,3,1,3,313,Potential Loyalists
7315,2022-12-06,1,690.27,661,1,1,4,114,High Value At Risk
7316,2023-03-02,1,400.34,575,1,1,3,113,High Value At Risk
7317,2023-08-15,1,224.03,409,2,1,2,212,Low Engagement
7318,2022-02-08,1,133.58,962,1,1,2,112,Low Engagement
7319,2023-10-27,2,200.25,336,2,1,2,212,Low Engagement
7320,2022-11-26,2,396.96000000000004,671,1,1,3,113,High Value At Risk
7321,2024-05-27,5,464.52,123,3,4,4,344,Champions
7322,2023-02-26,1,145.83,579,1,1,2,112,Low Engagement
7323,2023-09-15,2,503.93,378,2,1,4,214,High Value At Risk
7324,2024-07-26,2,202.23000000000002,63,4,1,2,412,Developing Customers
7326,2024-03-07,1,66.42,204,3,1,1,311,Developing Customers
7327,2024-09-24,6,995.58,3,4,4,4,444,Champions
7328,2024-07-27,2,248.3,62,4,1,2,412,Developing Customers
7329,2024-07-10,3,237.66,79,4,3,2,432,Loyal Customers
7330,2024-02-17,4,386.64,223,3,3,3,333,Champions
7331,2022-05-17,1,238.54,864,1,1,2,112,Low Engagement
7332,2023-08-15,3,638.03,409,2,3,4,234,At Risk
7333,2024-07-05,2,126.36000000000001,84,4,1,2,412,Developing Customers
7334,2024-04-18,2,284.13,162,3,1,3,313,Potential Loyalists
7335,2024-09-26,6,635.09,1,4,4,4,444,Champions
7336,2023-11-11,7,804.95,321,2,4,4,244,At Risk
7337,2023-12-23,5,157.96,279,2,4,2,242,At Risk
7338,2023-11-28,5,822.79,304,2,4,4,244,At Risk
7339,2023-09-28,3,249.36,365,2,3,2,232,At Risk
7340,2022-02-13,1,341.81,957,1,1,3,113,High Value At Risk
7341,2024-07-17,3,492.35,72,4,3,4,434,Champions
7342,2022-09-08,2,175.95,750,1,1,2,112,Low Engagement
7343,2023-08-16,1,30.6,408,2,1,1,211,Low Engagement
7344,2023-11-03,3,228.12,329,2,3,2,232,At Risk
7345,2022-12-30,4,486.17,637,1,3,4,134,At Risk
7346,2024-09-25,4,543.8199999999999,2,4,3,4,434,Champions
7347,2024-03-21,3,36.64,190,3,3,1,331,Loyal Customers
7350,2024-08-20,3,82.94,38,4,3,1,431,Loyal Customers
7351,2024-03-18,6,696.9300000000001,193,3,4,4,344,Champions
7352,2022-04-15,1,15.16,896,1,1,1,111,Low Engagement
7353,2024-03-09,2,473.68,202,3,1,4,314,Potential Loyalists
7354,2022-02-23,1,172.87,947,1,1,2,112,Low Engagement
7355,2024-08-14,5,731.98,44,4,4,4,444,Champions
7356,2024-09-15,4,261.63,12,4,3,2,432,Loyal Customers
7357,2022-12-17,3,185.43,650,1,3,2,132,At Risk
7358,2023-07-23,4,374.71,432,2,3,3,233,At Risk
7359,2023-03-03,3,138.47,574,1,3,2,132,At Risk
7360,2023-05-20,3,247.55,496,1,3,2,132,At Risk
7361,2024-03-30,2,166.84,181,3,1,2,312,Developing Customers
7362,2024-07-29,6,1306.6699999999998,60,4,4,4,444,Champions
7363,2024-09-20,6,1834.29,7,4,4,4,444,Champions
7364,2023-12-19,2,868.38,283,2,1,4,214,High Value At Risk
7365,2023-03-11,1,8.58,566,1,1,1,111,Low Engagement
7366,2024-06-20,4,296.39,99,4,3,3,433,Champions
7367,2023-10-04,3,402.32,359,2,3,3,233,At Risk
7368,2023-09-09,2,317.37,384,2,1,3,213,High Value At Risk
7369,2023-05-31,2,104.01,485,1,1,1,111,Low Engagement
7370,2023-03-04,2,162.57,573,1,1,2,112,Low Engagement
7371,2023-12-05,5,368.51,297,2,4,3,243,At Risk
7373,2023-09-13,3,108.41,380,2,3,1,231,At Risk
7374,2024-04-25,3,745.54,155,3,3,4,334,Champions
7375,2024-04-14,6,777.11,166,3,4,4,344,Champions
7376,2024-05-13,4,66.93,137,3,3,1,331,Loyal Customers
7377,2024-09-08,4,225.29,19,4,3,2,432,Loyal Customers
7378,2023-03-27,1,223.44,550,1,1,2,112,Low Engagement
7379,2023-04-25,1,19.04,521,1,1,1,111,Low Engagement
7380,2023-11-16,2,802.48,316,2,1,4,214,High Value At Risk
7381,2024-06-29,2,270.31,90,4,1,3,413,Potential Loyalists
7382,2024-04-24,5,519.0699999999999,156,3,4,4,344,Champions
7383,2023-08-24,3,273.03999999999996,400,2,3,3,233,At Risk
7384,2024-02-21,2,31.310000000000002,219,3,1,1,311,Developing Customers
7385,2024-09-16,2,291.0,11,4,1,3,413,Potential Loyalists
7386,2024-08-30,4,284.8,28,4,3,3,433,Champions
7387,2024-03-27,3,320.23,184,3,3,3,333,Champions
7388,2024-08-27,2,384.60999999999996,31,4,1,3,413,Potential Loyalists
7389,2024-05-06,2,164.95999999999998,144,3,1,2,312,Developing Customers
7390,2024-01-27,1,17.21,244,3,1,1,311,Developing Customers
7391,2024-01-22,2,50.83,249,2,1,1,211,Low Engagement
7392,2023-09-19,3,145.32999999999998,374,2,3,2,232,At Risk
7394,2024-05-01,3,701.83,149,3,3,4,334,Champions
7395,2024-05-08,2,181.95999999999998,142,3,1,2,312,Developing Customers
7396,2022-07-26,1,81.83,794,1,1,1,111,Low Engagement
7397,2023-10-08,1,174.5,355,2,1,2,212,Low Engagement
7398,2023-06-13,2,205.07999999999998,472,1,1,2,112,Low Engagement
7399,2024-06-06,2,65.61,113,3,1,1,311,Developing Customers
7400,2023-05-28,2,374.27,488,1,1,3,113,High Value At Risk
7401,2024-09-23,4,516.01,4,4,3,4,434,Champions
7402,2023-04-06,4,686.5899999999999,540,1,3,4,134,At Risk
7403,2023-08-14,6,1014.39,410,2,4,4,244,At Risk
7404,2024-09-25,5,189.52,2,4,4,2,442,Loyal Customers
7405,2022-08-25,1,62.33,764,1,1,1,111,Low Engagement
7406,2024-01-22,2,548.4699999999999,249,2,1,4,214,High Value At Risk
7407,2023-07-16,2,238.35999999999999,439,2,1,2,212,Low Engagement
7408,2024-09-24,2,360.3,3,4,1,3,413,Potential Loyalists
7409,2023-12-31,2,70.57,271,2,1,1,211,Low Engagement
7411,2024-01-08,3,568.12,263,2,3,4,234,At Risk
7412,2023-11-20,4,630.41,312,2,3,4,234,At Risk
7413,2023-05-08,1,40.52,508,1,1,1,111,Low Engagement
7414,2024-08-08,4,210.93,50,4,3,2,432,Loyal Customers
7415,2024-05-15,3,269.42,135,3,3,3,333,Champions
7416,2024-09-21,3,239.09,6,4,3,2,432,Loyal Customers
7417,2024-03-01,1,175.87,210,3,1,2,312,Developing Customers
7418,2024-05-13,2,254.32999999999998,137,3,1,2,312,Developing Customers
7419,2022-12-29,1,48.03,638,1,1,1,111,Low Engagement
7420,2024-08-20,3,594.05,38,4,3,4,434,Champions
7421,2024-08-21,4,345.07,37,4,3,3,433,Champions
7422,2024-03-03,2,241.39,208,3,1,2,312,Developing Customers
7424,2024-01-02,6,1141.14,269,2,4,4,244,At Risk
7425,2024-08-22,3,202.25,36,4,3,2,432,Loyal Customers
7426,2024-06-11,5,607.07,108,3,4,4,344,Champions
7427,2024-09-26,5,318.0,1,4,4,3,443,Champions
7428,2023-05-25,4,1266.62,491,1,3,4,134,At Risk
7429,2024-08-06,5,1014.4899999999999,52,4,4,4,444,Champions
7430,2023-05-21,1,12.07,495,1,1,1,111,Low Engagement
7431,2023-10-14,2,231.03,349,2,1,2,212,Low Engagement
7432,2023-06-11,2,392.58000000000004,474,1,1,3,113,High Value At Risk
7433,2024-01-29,2,241.3,242,3,1,2,312,Developing Customers
7434,2022-06-15,1,251.48,835,1,1,2,112,Low Engagement
7435,2024-08-16,1,1.06,42,4,1,1,411,Developing Customers
7436,2024-09-01,1,111.62,26,4,1,1,411,Developing Customers
7438,2023-06-19,1,192.45,466,1,1,2,112,Low Engagement
7439,2022-07-30,2,215.34,790,1,1,2,112,Low Engagement
7440,2024-02-23,1,62.54,217,3,1,1,311,Developing Customers
7441,2023-11-15,3,395.24,317,2,3,3,233,At Risk
7442,2024-03-03,6,879.59,208,3,4,4,344,Champions
7443,2024-07-05,5,886.17,84,4,4,4,444,Champions
7444,2023-03-11,1,97.75,566,1,1,1,111,Low Engagement
7445,2023-04-18,4,273.69,528,1,3,3,133,At Risk
7446,2024-06-29,6,1065.94,90,4,4,4,444,Champions
7447,2024-05-21,3,733.3000000000001,129,3,3,4,334,Champions
7448,2024-03-22,2,148.47,189,3,1,2,312,Developing Customers
7449,2022-05-04,3,110.43,877,1,3,1,131,At Risk
7450,2024-09-06,4,446.42999999999995,21,4,3,3,433,Champions
7451,2024-07-31,2,112.07,58,4,1,1,411,Developing Customers
7453,2024-07-11,5,765.34,78,4,4,4,444,Champions
7455,2023-02-21,2,130.87,584,1,1,2,112,Low Engagement
7456,2023-05-11,1,30.61,505,1,1,1,111,Low Engagement
7457,2022-11-22,1,9.83,675,1,1,1,111,Low Engagement
7458,2023-06-22,5,464.46999999999997,463,2,4,4,244,At Risk
7460,2024-05-23,4,401.74,127,3,3,3,333,Champions
7461,2023-04-18,3,318.51,528,1,3,3,133,At Risk
7462,2024-03-16,3,165.32,195,3,3,2,332,Loyal Customers
7463,2024-04-13,3,304.8,167,3,3,3,333,Champions
7464,2023-07-06,2,99.09,449,2,1,1,211,Low Engagement
7465,2024-06-03,2,33.879999999999995,116,3,1,1,311,Developing Customers
7466,2023-07-11,1,21.36,444,2,1,1,211,Low Engagement
7467,2023-08-06,2,1368.01,418,2,1,4,214,High Value At Risk
7468,2024-09-13,5,638.13,14,4,4,4,444,Champions
7469,2024-02-06,2,444.46999999999997,234,3,1,3,313,Potential Loyalists
7470,2024-07-21,4,538.71,68,4,3,4,434,Champions
7471,2024-06-15,3,635.1,104,4,3,4,434,Champions
7472,2024-02-23,4,214.13,217,3,3,2,332,Loyal Customers
7473,2024-04-25,2,307.65999999999997,155,3,1,3,313,Potential Loyalists
7474,2023-10-18,1,3.6,345,2,1,1,211,Low Engagement
7475,2024-08-12,2,500.23,46,4,1,4,414,Potential Loyalists
7476,2023-10-18,2,292.96,345,2,1,3,213,High Value At Risk
7477,2023-10-24,2,171.57,339,2,1,2,212,Low Engagement
7478,2024-08-05,5,590.47,53,4,4,4,444,Champions
7479,2022-03-23,1,10.25,919,1,1,1,111,Low Engagement
7480,2024-03-24,1,122.17,187,3,1,1,311,Developing Customers
7481,2024-02-11,3,529.38,229,3,3,4,334,Champions
7482,2022-10-20,3,402.65999999999997,708,1,3,3,133,At Risk
7483,2023-06-23,4,221.24,462,2,3,2,232,At Risk
7485,2023-11-24,3,216.03000000000003,308,2,3,2,232,At Risk
7486,2023-12-19,2,45.65,283,2,1,1,211,Low Engagement
7487,2024-08-20,1,1.05,38,4,1,1,411,Developing Customers
7488,2023-03-24,1,65.53,553,1,1,1,111,Low Engagement
7489,2024-04-26,2,76.85,154,3,1,1,311,Developing Customers
7490,2024-07-16,2,99.12,73,4,1,1,411,Developing Customers
7491,2022-09-03,3,377.92,755,1,3,3,133,At Risk
7492,2023-11-23,3,381.07,309,2,3,3,233,At Risk
7493,2023-05-24,1,175.08,492,1,1,2,112,Low Engagement
7494,2024-07-07,5,1182.19,82,4,4,4,444,Champions
7495,2024-06-27,4,388.63,92,4,3,3,433,Champions
7497,2024-08-09,3,396.64,49,4,3,3,433,Champions
7498,2024-09-09,6,722.69,18,4,4,4,444,Champions
7499,2024-01-02,2,18.94,269,2,1,1,211,Low Engagement
7500,2024-02-18,1,16.85,222,3,1,1,311,Developing Customers
7501,2022-11-04,1,39.52,693,1,1,1,111,Low Engagement
7502,2024-07-19,4,407.31,70,4,3,3,433,Champions
7503,2024-09-11,4,352.35,16,4,3,3,433,Champions
7504,2023-12-02,1,169.18,300,2,1,2,212,Low Engagement
7505,2023-07-26,3,230.77,429,2,3,2,232,At Risk
7506,2024-01-30,5,477.28000000000003,241,3,4,4,344,Champions
7508,2024-09-16,5,148.9,11,4,4,2,442,Loyal Customers
7509,2024-08-13,3,299.98,45,4,3,3,433,Champions
7510,2024-01-02,4,186.10000000000002,269,2,3,2,232,At Risk
7511,2023-05-13,3,127.45,503,1,3,2,132,At Risk
7512,2024-06-08,3,25.82,111,3,3,1,331,Loyal Customers
7513,2024-06-06,3,395.53,113,3,3,3,333,Champions
7514,2022-08-22,4,259.54,767,1,3,2,132,At Risk
7515,2022-09-27,2,194.91000000000003,731,1,1,2,112,Low Engagement
7516,2024-08-07,2,112.45,51,4,1,1,411,Developing Customers
7517,2023-11-17,1,90.95,315,2,1,1,211,Low Engagement
7518,2023-04-29,1,185.81,517,1,1,2,112,Low Engagement
7519,2023-09-11,2,282.07,382,2,1,3,213,High Value At Risk
7520,2023-10-01,3,221.18,362,2,3,2,232,At Risk
7521,2024-09-21,3,236.16,6,4,3,2,432,Loyal Customers
7522,2024-09-25,1,2.3,2,4,1,1,411,Developing Customers
7523,2024-06-08,6,1137.42,111,3,4,4,344,Champions
7524,2024-03-01,5,651.0899999999999,210,3,4,4,344,Champions
7525,2024-02-17,2,270.34,223,3,1,3,313,Potential Loyalists
7526,2023-01-14,1,52.18,622,1,1,1,111,Low Engagement
7527,2024-04-10,3,655.19,170,3,3,4,334,Champions
7528,2023-12-07,2,153.28,295,2,1,2,212,Low Engagement
7530,2023-06-29,1,248.81,456,2,1,2,212,Low Engagement
7531,2024-08-03,5,564.84,55,4,4,4,444,Champions
7532,2024-09-14,3,254.70999999999998,13,4,3,2,432,Loyal Customers
7533,2023-11-17,5,917.39,315,2,4,4,244,At Risk
7534,2024-02-27,4,259.4,213,3,3,2,332,Loyal Customers
7535,2024-06-04,6,742.38,115,3,4,4,344,Champions
7536,2023-06-07,3,220.6,478,1,3,2,132,At Risk
7537,2023-11-26,6,422.65,306,2,4,3,243,At Risk
7538,2023-06-16,5,785.86,469,1,4,4,144,At Risk
7539,2024-01-04,4,104.42,267,2,3,1,231,At Risk
7541,2024-02-19,2,112.13,221,3,1,1,311,Developing Customers
7542,2024-02-03,1,233.98,237,3,1,2,312,Developing Customers
7543,2024-06-29,4,426.66,90,4,3,3,433,Champions
7545,2024-07-13,3,337.37,76,4,3,3,433,Champions
7547,2024-04-09,4,654.02,171,3,3,4,334,Champions
7548,2022-02-24,1,113.68,946,1,1,1,111,Low Engagement
7549,2023-09-17,6,1938.3799999999999,376,2,4,4,244,At Risk
7550,2023-01-26,1,159.78,610,1,1,2,112,Low Engagement
7551,2024-07-01,3,124.54,88,4,3,1,431,Loyal Customers
7552,2023-02-08,3,539.19,597,1,3,4,134,At Risk
7553,2023-05-21,2,185.22000000000003,495,1,1,2,112,Low Engagement
7554,2024-03-18,2,108.27,193,3,1,1,311,Developing Customers
7555,2022-11-09,1,4.38,688,1,1,1,111,Low Engagement
7556,2024-01-29,5,624.8199999999999,242,3,4,4,344,Champions
7557,2024-05-17,5,500.77,133,3,4,4,344,Champions
7558,2024-04-10,1,65.96,170,3,1,1,311,Developing Customers
7560,2024-08-11,4,443.38,47,4,3,3,433,Champions
7562,2024-08-26,5,462.46999999999997,32,4,4,4,444,Champions
7563,2024-03-02,3,304.17999999999995,209,3,3,3,333,Champions
7564,2022-11-30,2,453.76,667,1,1,3,113,High Value At Risk
7565,2024-05-15,2,163.91000000000003,135,3,1,2,312,Developing Customers
7567,2024-01-09,6,1116.39,262,2,4,4,244,At Risk
7568,2023-09-14,1,135.11,379,2,1,2,212,Low Engagement
7569,2023-03-20,1,53.82,557,1,1,1,111,Low Engagement
7570,2022-03-25,1,24.84,917,1,1,1,111,Low Engagement
7572,2024-07-01,6,498.04999999999995,88,4,4,4,444,Champions
7573,2024-04-06,7,1098.1399999999999,174,3,4,4,344,Champions
7574,2023-12-15,2,53.47,287,2,1,1,211,Low Engagement
7575,2024-01-19,6,520.35,252,2,4,4,244,At Risk
7576,2023-11-27,5,638.66,305,2,4,4,244,At Risk
7577,2022-12-15,4,520.1800000000001,652,1,3,4,134,At Risk
7578,2022-11-12,2,104.00999999999999,685,1,1,1,111,Low Engagement
7579,2024-06-10,4,745.28,109,3,3,4,334,Champions
7580,2024-03-04,3,516.27,207,3,3,4,334,Champions
7581,2023-05-22,2,281.02,494,1,1,3,113,High Value At Risk
7582,2022-02-28,1,266.94,942,1,1,3,113,High Value At Risk
7583,2022-07-05,1,85.92,815,1,1,1,111,Low Engagement
7584,2024-08-09,4,813.79,49,4,3,4,434,Champions
7585,2024-09-05,2,85.98,22,4,1,1,411,Developing Customers
7586,2022-05-22,1,178.99,859,1,1,2,112,Low Engagement
7587,2024-01-16,3,239.39,255,2,3,2,232,At Risk
7588,2024-03-17,4,206.75,194,3,3,2,332,Loyal Customers
7589,2024-05-29,4,240.6,121,3,3,2,332,Loyal Customers
7590,2023-04-16,3,173.81,530,1,3,2,132,At Risk
7591,2024-04-13,3,81.2,167,3,3,1,331,Loyal Customers
7594,2024-05-09,3,128.19,141,3,3,2,332,Loyal Customers
7595,2024-04-04,1,596.2,176,3,1,4,314,Potential Loyalists
7596,2023-05-23,2,43.239999999999995,493,1,1,1,111,Low Engagement
7597,2022-05-22,2,284.45,859,1,1,3,113,High Value At Risk
7598,2022-04-30,1,61.28,881,1,1,1,111,Low Engagement
7599,2022-09-01,1,189.23,757,1,1,2,112,Low Engagement
7600,2024-08-18,4,450.98,40,4,3,3,433,Champions
7601,2024-06-13,5,304.61,106,3,4,3,343,Champions
7602,2023-11-01,4,749.08,331,2,3,4,234,At Risk
7603,2023-05-17,2,95.2,499,1,1,1,111,Low Engagement
7604,2024-06-02,5,557.1700000000001,117,3,4,4,344,Champions
7605,2022-11-09,1,71.88,688,1,1,1,111,Low Engagement
7606,2022-09-10,1,95.68,748,1,1,1,111,Low Engagement
7607,2024-06-22,2,36.089999999999996,97,4,1,1,411,Developing Customers
7608,2024-05-04,6,725.5,146,3,4,4,344,Champions
7609,2024-05-13,6,557.63,137,3,4,4,344,Champions
7610,2024-08-15,4,794.86,43,4,3,4,434,Champions
7611,2022-11-11,1,142.42,686,1,1,2,112,Low Engagement
7612,2024-06-30,4,527.36,89,4,3,4,434,Champions
7613,2023-01-03,3,55.31999999999999,633,1,3,1,131,At Risk
7614,2024-02-03,4,311.24,237,3,3,3,333,Champions
7615,2024-04-01,4,411.24,179,3,3,3,333,Champions
7616,2023-05-14,1,152.98,502,1,1,2,112,Low Engagement
7617,2023-02-19,1,114.87,586,1,1,1,111,Low Engagement
7618,2023-06-06,2,248.15,479,1,1,2,112,Low Engagement
7619,2024-05-29,3,428.62,121,3,3,3,333,Champions
7620,2022-08-16,2,164.62,773,1,1,2,112,Low Engagement
7621,2024-02-11,2,112.06,229,3,1,1,311,Developing Customers
7622,2024-03-15,2,38.97,196,3,1,1,311,Developing Customers
7623,2022-08-20,1,181.1,769,1,1,2,112,Low Engagement
7624,2024-05-02,5,134.17000000000002,148,3,4,2,342,Loyal Customers
7625,2023-12-24,1,178.77,278,2,1,2,212,Low Engagement
7628,2022-06-29,2,181.42,821,1,1,2,112,Low Engagement
7629,2022-06-16,1,28.44,834,1,1,1,111,Low Engagement
7632,2023-08-03,3,118.56,421,2,3,1,231,At Risk
7633,2023-06-20,2,63.57,465,2,1,1,211,Low Engagement
7634,2023-07-03,2,82.38,452,2,1,1,211,Low Engagement
7635,2023-06-24,3,674.2,461,2,3,4,234,At Risk
7636,2024-07-03,2,93.47,86,4,1,1,411,Developing Customers
7638,2024-04-10,3,77.31,170,3,3,1,331,Loyal Customers
7639,2022-07-06,1,35.73,814,1,1,1,111,Low Engagement
7640,2023-10-13,4,731.54,350,2,3,4,234,At Risk
7641,2024-08-26,3,152.26,32,4,3,2,432,Loyal Customers
7642,2023-02-27,2,168.98,578,1,1,2,112,Low Engagement
7643,2022-08-24,2,448.5,765,1,1,3,113,High Value At Risk
7644,2023-10-01,4,385.21,362,2,3,3,233,At Risk
7645,2023-09-27,2,233.97,366,2,1,2,212,Low Engagement
7646,2023-08-25,4,286.29,399,2,3,3,233,At Risk
7647,2023-12-11,5,782.4399999999999,291,2,4,4,244,At Risk
7648,2023-08-17,4,123.9,407,2,3,1,231,At Risk
7649,2024-08-29,3,333.66,29,4,3,3,433,Champions
7650,2024-07-24,2,343.53000000000003,65,4,1,3,413,Potential Loyalists
7651,2022-12-24,1,24.95,643,1,1,1,111,Low Engagement
7652,2024-08-24,5,1130.77,34,4,4,4,444,Champions
7653,2024-09-05,2,197.77,22,4,1,2,412,Developing Customers
7654,2024-05-17,5,575.0799999999999,133,3,4,4,344,Champions
7655,2023-10-12,4,572.4300000000001,351,2,3,4,234,At Risk
7656,2024-03-28,2,464.23,183,3,1,4,314,Potential Loyalists
7657,2023-11-24,1,296.71,308,2,1,3,213,High Value At Risk
7658,2022-11-19,2,196.5,678,1,1,2,112,Low Engagement
7659,2023-11-18,2,28.82,314,2,1,1,211,Low Engagement
7661,2024-06-08,4,390.07,111,3,3,3,333,Champions
7662,2024-09-10,5,309.83,17,4,4,3,443,Champions
